TimeUS,RATE-R,ATT-Roll,RATE-P,ATT-Pitch,RATE-Y,ATT-Yaw,RCOU-C1,RCOU-C2,RCOU-C3,RCOU-C4,,,,,,,,
164909888,0.1326112,1.33,0.1674099,-0.3,0.09602821,187.04,1000,1000,1000,1000,,,,,,,,
165009815,0.1440574,1.34,0.1623334,-0.28,-0.02989235,187.03,1000,1000,1000,1000,,,,,,,,
268124763,-0.02814451,1.77,0.05130107,0.44,-0.03438143,183.92,1000,1000,1000,1000,,,,,,,,
268224583,0.1227304,1.77,0.04246408,0.45,-0.06230206,183.92,1000,1000,1000,1000,,,,,,,,
268324520,0.04078073,1.77,0.05530121,0.46,-0.04538888,183.92,1000,1000,1000,1000,,,,,,,,
268424786,0.05006491,1.77,0.04052735,0.46,-0.1280401,183.92,1000,1000,1000,1000,,,,,,,,
268524520,0.06749073,1.77,0.02246065,0.46,-0.001587946,183.92,1000,1000,1000,1000,,,,,,,,
268624424,0.03287666,1.77,0.009545456,0.46,0.02286181,183.93,1000,1000,1000,1000,,,,,,,,
268724879,-0.01382361,1.77,0.02559192,0.45,-0.06119467,183.93,1000,1000,1000,1000,,,,,,,,
268824953,0.1114992,1.77,-0.02413549,0.45,-0.04373376,183.93,1000,1000,1000,1000,,,,,,,,
268924963,-0.009854549,1.77,0.031925,0.45,-0.07565968,183.93,1000,1000,1000,1000,,,,,,,,
269024806,0.005377627,1.78,0.0666906,0.45,0.01467091,183.94,1000,1000,1000,1000,,,,,,,,
269124794,0.01289737,1.78,-0.002287046,0.46,-0.05297397,183.94,1000,1000,1000,1000,,,,,,,,
269224561,0.04598323,1.78,0.06496214,0.47,-0.09047747,183.94,1000,1000,1000,1000,,,,,,,,
269324536,0.09741746,1.79,0.007192349,0.47,0.006275613,183.94,1000,1000,1000,1000,,,,,,,,
269424789,0.09182682,1.79,0.007814963,0.47,-0.02472471,183.94,1000,1000,1000,1000,,,,,,,,
269524850,-0.07072309,1.79,0.006785419,0.47,-0.008150311,183.94,1000,1000,1000,1000,,,,,,,,
269624864,0.0895875,1.79,0.03222803,0.46,-0.00090409,183.95,1000,1000,1000,1000,,,,,,,,
269724864,0.03904571,1.79,-0.01667222,0.45,-0.06653026,183.95,1000,1000,1000,1000,,,,,,,,
269824934,-0.08431975,1.79,0.05960674,0.45,0.01407966,183.95,1000,1000,1000,1000,,,,,,,,
269925226,0.03996533,1.79,0.001670782,0.45,-0.07144877,183.95,1000,1000,1000,1000,,,,,,,,
270025186,-0.07340743,1.79,0.1122658,0.45,-0.05913068,183.95,1000,1000,1000,1000,,,,,,,,
270124824,-0.04158267,1.79,0.002370983,0.44,-0.113779,183.95,1003,1003,1003,1003,,,,,,,,
270224824,0.03976944,1.79,0.03645789,0.44,0.03269501,183.96,1019,1019,1019,1019,,,,,,,,
270324897,-0.0469607,1.79,0.01105968,0.44,-0.07661022,183.96,1051,1051,1051,1051,,,,,,,,
270425144,0.2379488,1.8,-0.8560536,0.43,-0.8687342,183.91,1082,1082,1082,1082,,,,,,,,
270524886,0.8069736,1.78,-1.751628,0.43,1.434041,184.09,1100,1100,1100,1100,,,,,,,,
270624833,-0.5946806,1.79,-1.059049,0.45,0.5538185,183.84,1100,1100,1100,1100,,,,,,,,
270724874,-1.464355,1.77,0.001161612,0.43,0.00410565,184.05,1100,1100,1100,1100,,,,,,,,
270824864,0.193241,1.77,-0.02026592,0.45,-1.106063,183.83,1100,1100,1100,1100,,,,,,,,
270925186,-0.5590948,1.77,1.70067,0.45,4.347178,184.02,1100,1100,1100,1100,,,,,,,,
271024854,-1.959592,1.76,0.3712489,0.47,-3.261205,183.91,1100,1100,1100,1100,,,,,,,,
271124930,1.942549,1.77,-3.340208,0.44,2.773132,183.9,1100,1100,1100,1100,,,,,,,,
271224994,0.1592048,1.78,1.497567,0.48,0.08733876,184.08,1100,1100,1100,1100,,,,,,,,
271324900,1.522996,1.77,0.3554705,0.48,-0.575886,183.92,1100,1100,1100,1100,,,,,,,,
271425194,0.3415281,1.77,-0.8693478,0.48,0.7361609,184.08,1100,1100,1100,1100,,,,,,,,
271524883,0.8305089,1.79,-0.2198704,0.48,0.9015643,183.93,1100,1100,1100,1100,,,,,,,,
271624910,-0.03814156,1.78,0.4465367,0.48,2.062756,184.03,1100,1100,1100,1100,,,,,,,,
271724809,-1.481585,1.79,-0.3960578,0.49,-2.63087,183.95,1100,1100,1100,1100,,,,,,,,
271824877,-0.02017542,1.8,-0.7449813,0.48,-1.046363,183.99,1100,1100,1100,1100,,,,,,,,
271925180,-1.898826,1.79,-0.1099164,0.49,-2.515179,184,1100,1100,1100,1100,,,,,,,,
272024841,0.5833738,1.79,-4.038658,0.46,-0.09735174,183.97,1100,1100,1100,1100,,,,,,,,
272124866,0.5049849,1.79,0.8651544,0.48,-0.2050503,184.02,1100,1100,1100,1100,,,,,,,,
272224921,-2.003114,1.78,0.287177,0.5,1.957859,183.97,1100,1100,1100,1100,,,,,,,,
272324864,0.4836687,1.79,0.1105246,0.49,1.576018,184.03,1100,1100,1100,1100,,,,,,,,
272425213,-0.2540514,1.81,-0.4421096,0.5,1.670485,183.97,1100,1100,1100,1100,,,,,,,,
272524940,-0.6599893,1.78,-0.9590967,0.49,2.148782,184.02,1100,1100,1100,1100,,,,,,,,
272624830,-0.5811517,1.78,0.7282797,0.48,1.223311,183.98,1100,1100,1100,1100,,,,,,,,
272724945,-0.2907172,1.79,0.8945814,0.51,1.337485,184,1100,1100,1100,1100,,,,,,,,
272824859,0.5535421,1.8,1.258895,0.51,-0.1482033,183.98,1100,1100,1100,1100,,,,,,,,
272925161,0.1242233,1.79,0.5269524,0.51,-0.3410864,183.99,1100,1100,1100,1100,,,,,,,,
273024906,-0.8571976,1.78,-0.3275631,0.5,-1.364987,183.99,1100,1100,1100,1100,,,,,,,,
273124801,-0.9622148,1.78,0.3689892,0.5,-1.15627,183.98,1100,1100,1100,1100,,,,,,,,
273224812,-0.6624252,1.79,1.914739,0.51,-1.906072,184,1100,1100,1100,1100,,,,,,,,
273325208,-1.054725,1.79,1.960024,0.51,-1.598175,183.97,1100,1100,1100,1100,,,,,,,,
273425206,-1.871084,1.78,1.508363,0.53,-2.378616,184.01,1100,1100,1100,1100,,,,,,,,
273524899,1.167909,1.79,0.3593179,0.54,-1.90014,183.98,1100,1100,1100,1100,,,,,,,,
273624988,1.549099,1.79,-2.07269,0.52,-0.5933168,184.01,1100,1100,1100,1100,,,,,,,,
273724874,0.01481713,1.8,0.9516467,0.55,0.2147431,184,1100,1100,1100,1100,,,,,,,,
273824876,0.2561895,1.79,1.364412,0.56,1.409448,184,1100,1100,1100,1100,,,,,,,,
273925779,1.016248,1.79,0.2346209,0.56,0.8793628,184.02,1100,1100,1100,1100,,,,,,,,
274025617,1.206085,1.8,-0.9560622,0.56,2.134089,184,1100,1100,1100,1100,,,,,,,,
274125517,0.9145178,1.81,-1.745116,0.56,2.418291,184.02,1100,1100,1100,1100,,,,,,,,
274225504,0.7157061,1.8,-0.6926202,0.56,2.227333,184,1100,1100,1100,1100,,,,,,,,
274325921,1.165158,1.8,-0.2698483,0.56,2.568712,184.02,1100,1100,1100,1100,,,,,,,,
274426216,1.380997,1.8,-1.262397,0.57,2.106577,184.01,1100,1100,1100,1100,,,,,,,,
274526641,1.073975,1.8,-1.020792,0.57,2.330561,184.02,1100,1100,1100,1100,,,,,,,,
274626504,0.1214905,1.81,1.019601,0.58,1.03041,184.01,1100,1100,1100,1100,,,,,,,,
274726497,0.003794037,1.8,1.93541,0.58,1.456572,184.01,1100,1100,1100,1100,,,,,,,,
274826529,0.3054277,1.8,1.552116,0.6,1.34984,184.03,1100,1100,1100,1100,,,,,,,,
274926719,-1.954932,1.8,1.71985,0.59,0.5385013,184.01,1100,1100,1100,1100,,,,,,,,
275026548,-2.042563,1.81,1.938918,0.59,0.253445,184.02,1100,1100,1100,1100,,,,,,,,
275126425,-1.434591,1.81,1.907786,0.6,0.05233046,184.02,1100,1100,1100,1100,,,,,,,,
275226575,-1.84032,1.82,1.179021,0.61,0.7077333,184.02,1100,1100,1100,1100,,,,,,,,
275326594,-0.82358,1.81,1.902888,0.61,0.7993663,184.03,1100,1100,1100,1100,,,,,,,,
275426940,-1.244341,1.79,2.437617,0.61,0.7470472,184.03,1100,1100,1100,1100,,,,,,,,
275526573,-2.23239,1.82,1.66921,0.63,0.07840772,184.02,1100,1100,1100,1100,,,,,,,,
275626570,-0.8347163,1.82,1.558123,0.62,0.1440578,184.03,1100,1100,1100,1100,,,,,,,,
275726546,-0.09052239,1.82,0.8617857,0.63,-0.4229622,184.02,1100,1100,1100,1100,,,,,,,,
275826528,-1.418376,1.82,-1.005703,0.63,0.7739154,184.03,1100,1100,1100,1100,,,,,,,,
275926797,0.7639624,1.82,0.5719134,0.64,0.8013985,184.02,1100,1100,1100,1100,,,,,,,,
276026557,0.4016548,1.82,0.1109493,0.63,1.859833,184.03,1100,1100,1100,1100,,,,,,,,
276126571,0.4175937,1.81,0.8875422,0.64,1.708296,184.03,1100,1100,1100,1100,,,,,,,,
276226429,-1.424535,1.82,1.375854,0.65,2.642412,184.04,1100,1100,1100,1100,,,,,,,,
276326595,-1.767025,1.81,1.812238,0.66,1.840965,184.04,1100,1100,1100,1100,,,,,,,,
276426887,-2.331575,1.81,1.166363,0.66,1.501344,184.04,1100,1100,1100,1100,,,,,,,,
276526561,-0.5738473,1.81,1.923386,0.68,-0.5502861,184.04,1100,1100,1100,1100,,,,,,,,
276626579,-2.380786,1.8,0.6703641,0.68,-0.2670141,184.02,1100,1100,1100,1100,,,,,,,,
276726579,-1.548869,1.81,-0.05371399,0.68,-2.062201,184.04,1100,1100,1100,1100,,,,,,,,
276826593,-0.2354039,1.81,0.3493679,0.67,-2.77113,184.01,1100,1100,1100,1100,,,,,,,,
276926784,1.721786,1.82,-0.09229031,0.68,-3.379497,184.04,1100,1100,1100,1100,,,,,,,,
277026556,0.6841694,1.83,-1.093318,0.68,-2.800059,184.02,1100,1100,1100,1100,,,,,,,,
277126497,1.137512,1.83,-1.352359,0.69,-2.494349,184.05,1100,1100,1100,1100,,,,,,,,
277226613,2.074502,1.82,-2.306783,0.67,-1.754874,184.03,1100,1100,1100,1100,,,,,,,,
277326552,-0.06123894,1.82,-2.862221,0.67,0.6441867,184.06,1100,1100,1100,1100,,,,,,,,
277426974,0.1172155,1.83,-0.3905035,0.71,1.165885,184.07,1109,1109,1109,1109,,,,,,,,
277527517,0.2323329,1.82,1.826943,0.71,2.373017,184.07,1141,1141,1141,1141,,,,,,,,
277627388,1.485986,1.8,-2.668892,0.69,-2.515012,184.06,1157,1194,1150,1197,,,,,,,,
277727854,0.9371951,1.8,-0.1443185,0.71,1.688273,184.12,1150,1265,1207,1220,,,,,,,,
277827789,1.085467,1.82,0.929283,0.73,-7.001837,184.04,1269,1150,1158,1260,,,,,,,,
277928217,-7.159424,1.76,-2.036695,0.73,-0.88469,184.11,1240,1184,1150,1267,,,,,,,,
278027790,5.02284,1.8,3.195626,0.76,5.187869,184.11,1183,1230,1254,1150,,,,,,,,
278127821,0.41436,1.82,5.79646,0.75,-3.726904,184.1,1150,1256,1154,1251,,,,,,,,
278227672,-4.616938,1.74,0.1775136,0.74,3.529777,184.12,1254,1150,1150,1255,,,,,,,,
278327770,0.6404495,1.79,9.485633,0.79,-4.086413,184.09,1152,1173,1150,1174,,,,,,,,
278428017,-6.009291,1.76,-5.495453,0.73,2.850533,184.12,1255,1150,1201,1213,,,,,,,,
278527842,5.60339,1.82,8.388664,0.8,-2.930487,184.09,1220,1193,1150,1255,,,,,,,,
278627776,-5.654057,1.78,-7.542279,0.72,4.68971,184.15,1155,1250,1256,1150,,,,,,,,
278727767,10.86633,1.83,2.214802,0.82,-6.976429,184.07,1235,1176,1150,1255,,,,,,,,
278827833,-16.17957,1.71,-2.897657,0.74,4.815451,184.19,1247,1157,1150,1257,,,,,,,,
278928153,9.695941,1.86,-1.380226,0.73,-5.178894,184.07,1147,1147,1147,1147,,,,,,,,
279027806,-8.154884,1.76,0.03616489,0.77,-3.932261,184.1,1115,1115,1115,1115,,,,,,,,
279127766,5.340802,1.84,-2.025066,0.72,-4.377936,184.09,1100,1100,1100,1100,,,,,,,,
279227749,1.693591,1.82,4.017984,0.74,4.696133,184.11,1100,1100,1100,1100,,,,,,,,
279327814,-0.2033308,1.79,-2.779671,0.73,-2.596421,184.1,1100,1100,1100,1100,,,,,,,,
279428148,1.364016,1.82,-0.9287428,0.74,-1.993038,184.07,1100,1100,1100,1100,,,,,,,,
279527753,-0.3111408,1.84,3.138956,0.74,1.327579,184.11,1100,1100,1100,1100,,,,,,,,
279628496,0.2444315,1.82,-0.2553126,0.73,3.124134,184.11,1100,1100,1100,1100,,,,,,,,
279728214,0.8369117,1.85,-2.853895,0.72,3.637723,184.13,1100,1100,1100,1100,,,,,,,,
279828193,-1.343963,1.83,0.4724015,0.72,2.691055,184.12,1100,1100,1100,1100,,,,,,,,
279928576,-0.9362761,1.83,-0.1219431,0.71,2.231003,184.13,1100,1100,1100,1100,,,,,,,,
280028191,0.2341761,1.85,-1.107108,0.71,1.450875,184.09,1100,1100,1100,1100,,,,,,,,
280128208,-0.03865609,1.84,0.9534279,0.71,1.956292,184.1,1100,1100,1100,1100,,,,,,,,
280228199,0.4286582,1.85,-0.66182,0.69,0.5138927,184.1,1100,1100,1100,1100,,,,,,,,
280328200,-0.9032348,1.84,0.1769547,0.68,1.158585,184.1,1100,1100,1100,1100,,,,,,,,
280428332,0.3249896,1.84,1.017868,0.68,0.7284527,184.12,1100,1100,1100,1100,,,,,,,,
280528171,-3.00598,1.83,2.763719,0.68,-0.03391854,184.09,1100,1100,1100,1100,,,,,,,,
280628267,-0.7434779,1.84,1.168379,0.68,-1.13862,184.12,1100,1100,1100,1100,,,,,,,,
280728197,-2.493963,1.85,0.4077998,0.68,-1.669336,184.08,1100,1100,1100,1100,,,,,,,,
280828249,-2.593199,1.83,1.490887,0.67,-1.512266,184.12,1100,1100,1100,1100,,,,,,,,
280928346,-1.087518,1.85,1.008606,0.68,-2.566972,184.08,1100,1100,1100,1100,,,,,,,,
281028238,-0.3724914,1.85,1.503085,0.69,-1.199015,184.11,1100,1100,1100,1100,,,,,,,,
281128216,-1.994139,1.84,0.4450433,0.68,-1.874237,184.09,1100,1100,1100,1100,,,,,,,,
281228207,-1.672328,1.85,1.317964,0.68,-0.8224189,184.09,1100,1100,1100,1100,,,,,,,,
281327636,-0.3297547,1.85,0.9418074,0.67,-1.624316,184.1,1100,1100,1100,1100,,,,,,,,
281428337,-1.162691,1.83,0.3771093,0.67,-0.7841497,184.09,1100,1100,1100,1100,,,,,,,,
281528213,0.07742406,1.83,0.8783576,0.67,-1.254795,184.11,1100,1100,1100,1100,,,,,,,,
281628143,-1.971658,1.86,-0.9645845,0.66,-1.032243,184.1,1100,1100,1100,1100,,,,,,,,
281728423,-1.831519,1.85,-0.7394111,0.66,-0.8951198,184.11,1100,1100,1100,1100,,,,,,,,
281828214,-1.567155,1.84,-0.6853917,0.66,-1.544615,184.1,1100,1100,1100,1100,,,,,,,,
281928351,-0.6922724,1.84,-0.2200691,0.67,-1.105952,184.11,1100,1100,1100,1100,,,,,,,,
282028002,-0.4217519,1.87,0.2527096,0.66,-1.275836,184.12,1100,1100,1100,1100,,,,,,,,
282128164,-1.720371,1.86,0.3118103,0.66,-1.605628,184.12,1100,1100,1100,1100,,,,,,,,
282227993,-2.351232,1.85,-1.914187,0.65,-1.433408,184.13,1100,1100,1100,1100,,,,,,,,
282327972,-0.6475888,1.85,-2.616373,0.63,-0.6489482,184.12,1100,1100,1100,1100,,,,,,,,
282428630,-1.610767,1.85,1.487287,0.64,1.374386,184.15,1100,1100,1100,1100,,,,,,,,
282527752,-0.3643554,1.85,1.382205,0.64,1.417215,184.14,1100,1100,1100,1100,,,,,,,,
282627822,0.5024042,1.85,-0.4842882,0.63,2.195189,184.14,1100,1100,1100,1100,,,,,,,,
282727733,0.3479415,1.85,-0.4891519,0.63,1.854713,184.13,1100,1100,1100,1100,,,,,,,,
282827742,-1.156192,1.82,-0.2564522,0.61,0.817151,184.14,1100,1100,1100,1100,,,,,,,,
282928234,-1.446657,1.81,0.5263221,0.61,-1.511572,184.12,1100,1100,1100,1100,,,,,,,,
283027665,-0.3725429,1.82,1.418693,0.61,-2.474523,184.11,1100,1100,1100,1100,,,,,,,,
283127650,0.4344417,1.82,0.1589535,0.58,-2.67498,184.11,1100,1100,1100,1100,,,,,,,,
283227768,0.4986528,1.82,-0.7881218,0.57,-2.11581,184.12,1100,1100,1100,1100,,,,,,,,
283327784,1.500144,1.83,0.3248197,0.57,-2.357249,184.12,1100,1100,1100,1100,,,,,,,,
283428170,-1.223555,1.82,-1.386202,0.57,-2.01107,184.12,1100,1100,1100,1100,,,,,,,,
283527824,-0.3989109,1.82,-3.315748,0.57,-0.9045318,184.14,1100,1100,1100,1100,,,,,,,,
283627762,0.8303168,1.81,-2.159823,0.55,0.4527538,184.13,1100,1100,1100,1100,,,,,,,,
283728433,1.285962,1.83,-1.429208,0.55,1.949884,184.16,1100,1100,1100,1100,,,,,,,,
283828542,-0.1180633,1.82,1.167092,0.58,1.81565,184.15,1100,1100,1100,1100,,,,,,,,
283928793,-0.5444176,1.79,-0.5817177,0.56,3.308822,184.15,1100,1100,1100,1100,,,,,,,,
284028517,-0.5780275,1.81,-0.6433537,0.55,2.558974,184.15,1100,1100,1100,1100,,,,,,,,
284128383,-1.966321,1.81,-0.8838167,0.54,2.188947,184.15,1100,1100,1100,1100,,,,,,,,
284228555,-1.649463,1.8,-0.05155923,0.54,-0.3301929,184.14,1100,1100,1100,1100,,,,,,,,
284328422,-0.8668013,1.81,0.2174367,0.53,-2.063519,184.12,1100,1100,1100,1100,,,,,,,,
284428782,-2.469019,1.79,-0.3367628,0.52,-2.530869,184.13,1100,1100,1100,1100,,,,,,,,
284528501,-0.6839452,1.79,-1.284256,0.5,-2.4997,184.12,1100,1100,1100,1100,,,,,,,,
284628538,-0.3632636,1.8,-0.1893892,0.5,-2.387903,184.14,1121,1121,1121,1121,,,,,,,,
284728513,-0.3254863,1.79,0.7160657,0.52,-3.322349,184.13,1261,1150,1190,1232,,,,,,,,
284828382,-1.784494,1.78,3.46634,0.5,5.91357,184.21,1150,1268,1219,1211,,,,,,,,
284929587,8.899765,1.79,0.7786968,0.51,2.362253,184.17,1256,1165,1150,1270,,,,,,,,
285029247,12.25356,1.81,3.269735,0.55,-5.86377,184.12,1150,1265,1201,1218,,,,,,,,
285129160,-15.86131,1.67,-4.38231,0.5,0.7259964,184.17,1233,1187,1150,1263,,,,,,,,
285229200,11.82364,1.82,0.8920923,0.49,-1.276258,184.13,1206,1218,1261,1150,,,,,,,,
285329284,-14.80811,1.64,-9.608394,0.44,0.4136379,184.16,1182,1238,1150,1263,,,,,,,,
285429350,14.37187,1.79,3.686685,0.51,-2.128231,184.13,1233,1183,1150,1258,,,,,,,,
285529275,-9.808942,1.72,-5.359932,0.45,5.451982,184.19,1255,1150,1197,1218,,,,,,,,
285629162,4.204876,1.75,6.814006,0.55,-8.763829,184.11,1174,1238,1255,1150,,,,,,,,
285729149,-12.83992,1.72,-4.711501,0.45,7.841569,184.18,1163,1247,1150,1255,,,,,,,,
285829183,7.703603,1.77,5.297775,0.53,-7.550854,184.12,1240,1170,1150,1256,,,,,,,,
285929538,-4.180427,1.74,-2.597007,0.45,9.125429,184.16,1232,1150,1197,1183,,,,,,,,
286029313,4.153386,1.76,9.9174,0.54,-7.457891,184.17,1243,1165,1150,1257,,,,,,,,
286129345,-5.945251,1.75,-3.273305,0.45,5.767019,184.14,1260,1175,1150,1276,,,,,,,,
286229307,-1.681498,1.72,6.062757,0.52,-4.192866,184.13,1198,1345,1364,1150,,,,,,,,
286329265,9.023573,1.78,-6.415831,0.49,5.281775,184.3,1227,1171,1150,1273,,,,,,,,
286429657,13.35483,1.83,-4.135227,0.49,-5.87041,183.99,1121,1121,1121,1121,,,,,,,,
286529295,-14.88975,1.72,-4.937961,0.46,8.805265,184.27,1100,1100,1100,1100,,,,,,,,
286629289,4.995018,1.81,0.3061173,0.48,4.92629,184.11,1100,1100,1100,1100,,,,,,,,
286729215,1.495917,1.79,0.1962084,0.49,4.576507,184.13,1100,1100,1100,1100,,,,,,,,
286829562,6.014919,1.79,-3.067889,0.42,-4.080231,184.14,1100,1100,1100,1100,,,,,,,,
286929902,0.5068394,1.74,0.8802986,0.39,-0.6042604,184.06,1100,1100,1100,1100,,,,,,,,
287030644,0.3963296,1.71,1.545548,0.38,0.7010483,184.17,1100,1100,1100,1100,,,,,,,,
287130600,2.062743,1.72,-0.9314303,0.35,4.3579,184.08,1100,1100,1100,1100,,,,,,,,
287230778,-1.090539,1.69,-0.7296632,0.34,2.412463,184.18,1100,1100,1100,1100,,,,,,,,
287330851,-2.063358,1.7,-1.356988,0.34,1.651782,184.07,1100,1100,1100,1100,,,,,,,,
287431174,-0.234552,1.71,-1.471258,0.35,2.529209,184.15,1100,1100,1100,1100,,,,,,,,
287530835,-0.9286864,1.71,-0.4333945,0.35,1.127639,184.09,1100,1100,1100,1100,,,,,,,,
287630770,-0.9500135,1.71,0.3285575,0.36,3.564453,184.13,1100,1100,1100,1100,,,,,,,,
287730743,-0.3892201,1.71,0.9313015,0.37,0.8195342,184.1,1100,1100,1100,1100,,,,,,,,
287830634,1.036196,1.72,2.058503,0.38,1.558232,184.09,1100,1100,1100,1100,,,,,,,,
287931169,-1.038783,1.7,0.579421,0.37,-1.480326,184.11,1100,1100,1100,1100,,,,,,,,
288030990,0.02906392,1.7,1.817117,0.36,-1.557245,184.08,1100,1100,1100,1100,,,,,,,,
288130835,-0.5520667,1.72,0.306621,0.38,-3.267425,184.11,1100,1100,1100,1100,,,,,,,,
288230870,-0.1499764,1.69,-1.456165,0.35,-1.556684,184.08,1100,1100,1100,1100,,,,,,,,
288330770,1.098793,1.71,0.05828856,0.37,-0.03708738,184.14,1100,1100,1100,1100,,,,,,,,
288431181,-0.3107676,1.7,-0.3141041,0.38,1.995353,184.1,1100,1100,1100,1100,,,,,,,,
288530757,1.344148,1.7,0.6661105,0.39,2.829469,184.14,1100,1100,1100,1100,,,,,,,,
288630725,-0.7748367,1.7,-0.6512161,0.38,1.772293,184.09,1100,1100,1100,1100,,,,,,,,
288730767,0.274755,1.7,-0.6898907,0.38,0.5324481,184.1,1100,1100,1100,1100,,,,,,,,
288830745,0.3595773,1.72,-0.1734143,0.38,-0.682058,184.07,1100,1100,1100,1100,,,,,,,,
288931222,-0.6658483,1.7,0.1273936,0.36,-0.14593,184.1,1100,1100,1100,1100,,,,,,,,
289031210,1.127133,1.71,-0.005001459,0.36,-1.636975,184.09,1100,1100,1100,1100,,,,,,,,
289131384,-1.949749,1.69,-0.1776788,0.35,-1.432664,184.1,1100,1100,1100,1100,,,,,,,,
289231264,-0.4132995,1.69,-1.519857,0.36,-2.418874,184.11,1100,1100,1100,1100,,,,,,,,
289330986,-2.533529,1.69,-1.511274,0.36,-0.6027505,184.1,1100,1100,1100,1100,,,,,,,,
289431336,-0.3778206,1.69,-3.3823,0.37,-0.3090376,184.13,1100,1100,1100,1100,,,,,,,,
289531052,-0.6537591,1.69,-2.863868,0.35,0.932762,184.1,1100,1100,1100,1100,,,,,,,,
289631415,0.9667624,1.71,0.63838,0.37,1.22277,184.13,1100,1100,1100,1100,,,,,,,,
289731495,-2.047209,1.7,1.636974,0.38,1.122648,184.11,1100,1100,1100,1100,,,,,,,,
289831795,0.03429539,1.7,1.652452,0.39,1.14794,184.13,1100,1100,1100,1100,,,,,,,,
289932130,0.314202,1.73,1.560626,0.38,1.307897,184.13,1107,1107,1107,1107,,,,,,,,
290031873,-0.4339861,1.71,-0.2551167,0.37,2.09522,184.12,1139,1139,1139,1139,,,,,,,,
290131854,1.846036,1.72,-0.9936006,0.37,-0.520689,184.14,1318,1150,1217,1275,,,,,,,,
290231879,5.956706,1.68,0.3925082,0.42,-5.111571,184.12,1244,1150,1189,1220,,,,,,,,
290331798,1.951216,1.66,6.196893,0.38,1.716453,184.18,1356,1222,1374,1206,,,,,,,,
290432325,1.51057,1.68,31.69626,0.63,2.184963,184.27,1708,1150,1669,1275,,,,,,,,
290532231,-6.059785,1.61,-0.2817238,0.89,-3.903144,184.15,1674,1356,1665,1373,,,,,,,,
290632527,19.29021,1.36,-12.26747,1.26,11.20056,184.44,1243,1856,1402,1792,,,,,,,,
290732245,31.16259,0.96,-31.70145,1.31,14.03121,185.2,1675,1447,1150,1859,,,,,,,,
290832244,13.1821,1.34,-57.05484,0.4,9.567842,186.39,1220,1704,1587,1599,,,,,,,,
290932612,-12.01196,2.09,-28.41225,-0.98,10.42569,187.57,1751,1150,1755,1384,,,,,,,,
291032259,-19.01974,2.33,-1.283576,-2.28,5.662166,188.73,1330,1638,1513,1757,,,,,,,,
291132252,-27.35115,0.71,-10.23183,-2.72,3.171925,189.42,1625,1378,1587,1729,,,,,,,,
291232360,21.56359,-0.31,49.08846,-1.72,3.462614,189.79,1150,1857,1594,1760,,,,,,,,
291332195,-19.08161,-0.35,-60.28724,-0.95,1.376758,189.75,1281,1640,1718,1541,,,,,,,,
291432933,37.25792,1.4,31.48798,-0.64,1.621574,189.73,1150,1702,1492,1750,,,,,,,,
291532543,-5.084791,1.88,21.53899,-1.32,-0.4216743,189.67,1150,1789,1481,1739,,,,,,,,
291632577,-15.58713,1.77,-69.84476,-2.95,-1.117568,189.66,1150,1789,1379,1846,,,,,,,,
291732508,10.71555,1.42,-40.60115,-3.28,3.603049,189.8,1790,1150,1235,1904,,,,,,,,
291832570,9.279762,1.39,-30.96049,-3.28,4.813299,190.03,1334,1571,1761,1441,,,,,,,,
291932769,14.47334,1.33,2.923635,-2.58,4.201835,190.23,1150,1752,1368,1757,,,,,,,,
292032594,-14.77917,1.37,-41.02499,-2.01,4.239975,190.26,1150,1817,1459,1798,,,,,,,,
292132549,9.387966,1.9,13.23917,-2.67,-2.031925,190.22,1527,1318,1723,1427,,,,,,,,
292232593,33.29492,2.18,24.69927,-3.46,-6.706831,189.56,1559,1398,1150,1806,,,,,,,,
292332974,11.61722,2.45,38.14097,-2.92,-3.391181,188.85,1384,1501,1642,1474,,,,,,,,
292433224,-2.472337,2.01,-8.492512,-2.79,-2.159169,188.09,1150,1763,1251,1831,,,,,,,,
292533744,7.838899,1.91,9.955812,-2.69,-6.648123,187.47,1396,1567,1150,1758,,,,,,,,
292634149,4.34992,2.19,27.46592,-2.51,-0.6517345,183.17,1425,1498,1586,1477,,,,,,,,
292735640,-8.751065,2.24,8.446924,-2.3,2.364212,182.85,1364,1601,1150,1732,,,,,,,,
292836992,-8.641093,2.16,-57.79472,-2.92,8.941051,182.94,1461,1520,1150,1732,,,,,,,,
292938311,-11.30847,2.45,-67.25916,-3.51,4.694117,183.27,1677,1150,1664,1324,,,,,,,,
293039932,5.895823,2.49,-35.72417,-4.15,4.049411,183.48,1641,1150,1699,1320,,,,,,,,
293141196,-10.42313,2.71,-4.578965,-3.03,4.078041,183.58,1422,1480,1150,1763,,,,,,,,
293247767,-3.055008,3.6,44.99075,-0.77,-2.523793,183.47,1560,1322,1504,1585,,,,,,,,
293348747,-10.68412,3.05,-32.13584,-1.29,-3.975045,183.36,1530,1388,1476,1619,,,,,,,,
293450283,0.9007282,2.86,-7.15591,-2.41,-7.056667,183.07,1378,1555,1150,1756,,,,,,,,
293552282,-13.33321,2.15,19.76833,-2.64,-3.228891,182.74,1247,1740,1150,1805,,,,,,,,
293653542,2.341233,1.22,36.08932,-3.55,-1.778641,182.64,1619,1207,1730,1150,,,,,,,,
